Match_ID,Player_ID,Runs,Wickets,Strike_Rate,Match_Date
M00599,P0186,97,1,203.05,2025-01-15
M00600,P3786,74,0,203.75,2025/03/10
M00601,P0726,99,6,88.82,Apr 12 2025
M00602,P0184,39,1,151.79,2025/03/10
M00603,P3613,108,5,146.99,2025/03/10
M00604,P0840,69,3,167.35,Apr 12 2025
M00605,P3374,105,3,97.27,15/02/2025
M00606,P3346,124,2,152.02,Apr 12 2025
M00607,P0172,114,1,162.7,15/02/2025
M00608,P0289,29,0,77.02,Apr 12 2025
M00609,P0273,46,4,105.65,2025/03/10
M00610,P2789,101,2,141.16,2025/03/10
M00611,P3505,145,2,68.44,2025-01-15
M00612,P1618,51,0,144.31,Apr 12 2025
M00613,P0823,32,4,219.24,Apr 12 2025
M00614,P1962,27,0,88.87,Apr 12 2025
M00615,P0756,21,6,167.91,2025-01-15
M00616,P0991,111,4,113.05,15/02/2025
M00617,P1811,10,5,208.71,15/02/2025
M00618,P3148,53,5,104.05,2025-01-15
M00619,P3886,39,2,196.11,2025/03/10
M00620,P3776,44,2,128.55,2025-01-15
M00621,P1603,97,1,210.96,2025-01-15
M00622,P0923,47,5,83.04,Apr 12 2025
M00623,P0104,112,0,193.38,2025/03/10
M00624,P2281,41,1,143.01,2025/03/10
M00625,P0233,28,5,61.07,2025-01-15
M00626,P2534,43,5,208.58,2025/03/10
M00627,P0158,36,0,166.33,2025-01-15
M00628,P1562,0,4,59.93,Apr 12 2025
M00629,P3149,145,0,195.69,2025-01-15
M00630,P2309,139,0,53.36,Apr 12 2025
M00631,P3839,146,5,115.63,Apr 12 2025
M00632,P1842,60,5,133.4,2025/03/10
M00633,P1414,116,3,206.3,15/02/2025
M00634,P1861,137,2,88.05,2025/03/10
M00635,P2610,44,3,219.85,15/02/2025
M00636,P1508,5,3,186.93,15/02/2025
M00637,P0175,117,3,170.82,15/02/2025
M00638,P1648,32,6,156.5,15/02/2025
M00639,P3858,103,3,200.22,Apr 12 2025
M00640,P3005,115,3,211.9,Apr 12 2025
M00641,P1490,86,2,163.11,15/02/2025
M00642,P2963,135,1,91.82,15/02/2025
M00643,P2329,49,6,173.98,2025/03/10
M00644,P3688,118,4,196.61,Apr 12 2025
M00645,P1536,78,1,116.78,Apr 12 2025
M00646,P0446,138,5,126.89,Apr 12 2025
M00647,P0209,51,1,107.41,15/02/2025
M00648,P2702,98,4,123.4,Apr 12 2025
M00649,P0098,52,3,146.46,15/02/2025
M00650,P1120,144,6,76.5,Apr 12 2025
M00651,P2356,50,1,119.92,Apr 12 2025
M00652,P1007,33,6,208.31,2025/03/10
M00653,P2501,135,5,156.77,2025-01-15
M00654,P2770,24,6,61.11,2025-01-15
M00655,P0036,13,2,194.94,2025/03/10
M00656,P3816,91,1,176.41,15/02/2025
M00657,P1260,16,2,155.95,2025/03/10
M00658,P2390,114,3,107.57,15/02/2025
M00659,P1187,77,0,186.4,15/02/2025
M00660,P3690,38,1,120.58,Apr 12 2025
M00661,P0649,143,4,156.88,2025/03/10
M00662,P2827,63,0,162.86,15/02/2025
M00663,P3725,113,0,178.46,15/02/2025
M00664,P3606,97,3,114.49,15/02/2025
M00665,P3143,5,4,166.98,2025/03/10
M00666,P3814,112,4,147.22,Apr 12 2025
M00667,P3662,5,3,210.92,2025/03/10
M00668,P3628,86,0,200.7,2025-01-15
M00669,P0726,34,4,101.02,Apr 12 2025
M00670,P3756,38,0,218.79,15/02/2025
M00671,P2598,82,2,170.94,2025-01-15
M00672,P1453,126,0,155.72,Apr 12 2025
M00673,P0693,93,6,92.96,2025/03/10
M00674,P2132,6,3,104.16,15/02/2025
M00675,P0214,61,5,102.13,Apr 12 2025
M00676,P1774,86,0,96.38,Apr 12 2025
M00677,P2701,20,2,143.72,15/02/2025
M00678,P3572,2,5,147.52,2025/03/10
M00679,P1560,51,3,114.6,2025-01-15
M00680,P2848,69,5,113.77,2025/03/10
M00681,P3290,131,6,218.92,Apr 12 2025
M00682,P1668,87,1,210.29,2025/03/10
M00683,P2263,49,3,97.88,2025-01-15
M00684,P3742,115,5,64.42,2025/03/10
M00685,P3529,130,0,53.91,15/02/2025
M00686,P3303,27,1,62.65,2025/03/10
M00687,P0267,39,4,186.25,2025-01-15
M00688,P3538,19,0,172.93,2025/03/10
M00689,P3565,18,1,149.07,Apr 12 2025
M00690,P2585,84,6,163.04,2025-01-15
M00691,P0231,35,1,206.06,2025-01-15
M00692,P0761,23,5,211.74,2025-01-15
M00693,P1774,59,1,58.5,2025-01-15
M00694,P1585,82,5,139.99,Apr 12 2025
M00695,P3349,50,5,217.95,15/02/2025
M00696,P1922,73,5,164.95,2025-01-15
M00697,P1813,47,4,51.07,15/02/2025
M00698,P0810,67,1,199.29,15/02/2025
M00699,P2868,31,5,179.48,15/02/2025
M00700,P0767,82,6,218.64,15/02/2025
M00701,P1617,75,4,120.09,2025/03/10
M00702,P0894,109,2,190.16,15/02/2025
M00703,P2174,1,5,201.39,2025/03/10
M00704,P1153,41,0,60.48,Apr 12 2025
M00705,P1410,15,4,178.46,Apr 12 2025
M00706,P0328,114,0,216.12,2025-01-15
M00707,P1305,150,6,205.78,2025/03/10
M00708,P2860,16,4,94.61,2025/03/10
M00709,P1847,91,5,187.86,2025/03/10
M00710,P2047,76,6,133.14,15/02/2025
M00711,P0935,150,1,57.26,2025/03/10
M00712,P1679,119,3,105.14,Apr 12 2025
M00713,P1900,118,3,75.96,Apr 12 2025
M00714,P1719,6,6,73.7,2025/03/10
M00715,P1563,38,3,112.17,Apr 12 2025
M00716,P3242,44,1,150.8,15/02/2025
M00717,P0889,24,0,116.52,15/02/2025
M00718,P1110,86,1,53.69,Apr 12 2025
M00719,P0649,77,6,212.38,2025/03/10
M00720,P0933,48,3,153.16,Apr 12 2025
M00721,P1773,111,6,77.17,2025-01-15
M00722,P1448,27,0,212.0,Apr 12 2025
M00723,P2490,74,1,89.98,Apr 12 2025
M00724,P3292,55,3,133.39,2025/03/10
M00725,P2587,40,2,157.18,Apr 12 2025
M00726,P2506,31,4,72.0,2025/03/10
M00727,P1398,95,6,167.05,15/02/2025
M00728,P1514,144,3,60.73,Apr 12 2025
M00729,P1516,106,1,85.61,2025/03/10
M00730,P2820,59,6,203.43,Apr 12 2025
M00731,P3223,71,4,107.93,2025/03/10
M00732,P2861,49,1,214.13,15/02/2025
M00733,P2901,60,6,189.34,Apr 12 2025
M00734,P2308,120,0,103.29,2025-01-15
M00735,P1574,37,4,104.68,Apr 12 2025
M00736,P1896,68,0,126.41,15/02/2025
M00737,P3242,70,5,74.32,2025-01-15
M00738,P1941,63,1,157.62,2025/03/10
M00739,P1459,123,4,74.84,2025/03/10
M00740,P1311,124,2,152.81,15/02/2025
M00741,P3376,48,4,152.86,2025/03/10
M00742,P3005,15,5,200.41,2025/03/10
M00743,P1017,96,3,169.11,2025-01-15
M00744,P1222,66,1,74.49,2025-01-15
M00745,P0119,107,0,112.67,15/02/2025
M00746,P1830,97,4,76.69,Apr 12 2025
M00747,P3107,80,0,209.27,Apr 12 2025
M00748,P1131,50,5,153.11,2025/03/10
M00749,P0668,150,1,104.88,2025-01-15
M00750,P0508,13,6,105.51,Apr 12 2025
M00751,P1511,36,2,191.41,Apr 12 2025
M00752,P2254,6,5,123.82,2025/03/10
M00753,P1621,45,2,154.22,2025-01-15
M00754,P2637,72,2,146.15,2025-01-15
M00755,P3618,130,0,172.87,15/02/2025
M00756,P2035,16,0,73.78,2025-01-15
M00757,P2142,41,5,89.95,2025/03/10
M00758,P1463,86,0,120.15,2025-01-15
M00759,P2018,102,4,60.57,Apr 12 2025
M00760,P2629,101,5,76.35,2025-01-15
M00761,P3336,53,3,77.04,2025/03/10
M00762,P0932,61,0,159.61,2025-01-15
M00763,P0215,57,3,57.21,15/02/2025
M00764,P3107,59,1,212.25,15/02/2025
M00765,P2051,81,2,115.88,Apr 12 2025
M00766,P0079,130,6,99.24,2025-01-15
M00767,P2743,106,4,61.55,15/02/2025
M00768,P2416,9,1,89.02,Apr 12 2025
M00769,P0030,89,5,63.71,2025/03/10
M00770,P2086,42,3,86.17,2025-01-15
M00771,P3749,72,2,144.56,Apr 12 2025
M00772,P0655,51,6,153.3,2025/03/10
M00773,P0802,83,2,116.75,2025/03/10
M00774,P1850,7,3,152.57,Apr 12 2025
M00775,P0839,47,0,57.08,2025-01-15
M00776,P3043,52,1,179.16,2025/03/10
M00777,P3412,54,4,189.04,2025/03/10
M00778,P1900,13,5,156.44,2025/03/10
M00779,P0889,130,0,102.68,15/02/2025
M00780,P3398,46,6,106.77,Apr 12 2025
M00781,P3879,99,5,105.65,Apr 12 2025
M00782,P2466,42,3,131.63,2025/03/10
M00783,P3257,63,0,154.78,2025-01-15
M00784,P3493,7,4,58.5,2025-01-15
M00785,P3879,70,0,101.59,Apr 12 2025
M00786,P2985,145,1,66.53,2025/03/10
M00787,P0882,48,3,176.11,2025/03/10
M00788,P0312,71,3,161.12,2025/03/10
M00789,P3156,8,0,101.35,2025/03/10
M00790,P1872,52,0,206.3,2025-01-15
M00791,P3606,121,1,52.44,2025-01-15
M00792,P2969,60,3,197.86,2025/03/10
M00793,P1107,5,5,145.75,2025-01-15
M00794,P2996,39,1,61.08,Apr 12 2025
M00795,P0123,9,3,123.52,Apr 12 2025
M00796,P1690,44,0,148.05,2025-01-15
M00797,P2690,16,6,198.98,2025/03/10
M00798,P2945,122,1,186.33,2025-01-15
M00799,P2750,69,6,81.97,Apr 12 2025
M00800,P3320,0,5,57.5,Apr 12 2025
M00801,P2290,125,6,89.36,2025-01-15
M00802,P1174,93,0,151.67,Apr 12 2025
M00803,P3362,120,4,77.86,2025/03/10
M00804,P2975,141,4,74.77,2025/03/10
M00805,P1668,44,4,118.3,Apr 12 2025
M00806,P1424,74,1,188.42,Apr 12 2025
M00807,P2768,138,3,111.26,Apr 12 2025
M00808,P0355,64,1,106.58,2025/03/10
M00809,P2644,119,3,178.13,15/02/2025
M00810,P3645,10,2,136.08,15/02/2025
M00811,P2453,87,4,157.56,15/02/2025
M00812,P3487,146,1,216.13,15/02/2025
M00813,P3378,101,0,189.99,2025-01-15
M00814,P2054,139,0,138.33,2025-01-15
M00815,P1044,140,5,210.19,15/02/2025
M00816,P2802,85,3,69.88,2025/03/10
M00817,P2247,101,4,161.67,Apr 12 2025
M00818,P0898,147,2,177.47,2025-01-15
M00819,P0925,116,1,191.84,15/02/2025
M00820,P2934,0,6,214.78,2025-01-15
M00821,P2029,36,0,168.14,2025/03/10
M00822,P0991,103,2,190.29,2025-01-15
M00823,P3898,48,0,52.76,2025/03/10
M00824,P0496,53,1,190.7,2025-01-15
M00825,P0275,64,3,211.67,Apr 12 2025
M00826,P3871,91,5,118.51,2025/03/10
M00827,P1406,99,2,85.44,Apr 12 2025
M00828,P2537,150,3,157.99,2025-01-15
M00829,P2782,125,0,135.0,2025/03/10
M00830,P0128,65,5,130.51,Apr 12 2025
M00831,P3084,137,6,66.66,2025/03/10
M00832,P3888,125,0,114.59,Apr 12 2025
M00833,P3110,22,3,92.87,2025-01-15
M00834,P0340,62,5,191.21,2025-01-15
M00835,P1863,97,5,107.36,Apr 12 2025
M00836,P0141,82,2,143.95,Apr 12 2025
M00837,P0888,105,0,51.75,15/02/2025
M00838,P2431,7,4,125.55,15/02/2025
M00839,P1898,70,5,146.06,2025-01-15
M00840,P1038,149,0,168.7,Apr 12 2025
M00841,P0713,115,2,195.1,2025-01-15
M00842,P1190,84,3,68.64,15/02/2025
M00843,P3430,19,1,131.96,15/02/2025
M00844,P0024,99,6,176.57,15/02/2025
M00845,P3165,96,0,101.39,15/02/2025
M00846,P1393,149,6,133.87,Apr 12 2025
M00847,P3312,29,0,77.95,15/02/2025
M00848,P3033,144,0,124.48,2025/03/10
M00849,P3254,110,0,170.43,2025/03/10
M00850,P2601,139,0,121.17,2025-01-15
M00851,P1143,111,4,169.35,2025-01-15
M00852,P0267,22,2,199.22,2025/03/10
M00853,P1945,102,4,206.28,15/02/2025
M00854,P0496,6,1,64.68,15/02/2025
M00855,P2723,50,3,162.18,2025/03/10
M00856,P2283,67,3,61.36,15/02/2025
M00857,P2385,105,0,145.14,15/02/2025
M00858,P0830,37,2,72.65,Apr 12 2025
M00859,P0046,95,0,136.73,2025-01-15
M00860,P0462,134,5,95.2,2025-01-15
M00861,P1243,35,2,206.52,Apr 12 2025
M00862,P3282,54,1,162.89,Apr 12 2025
M00863,P1961,54,0,79.31,2025-01-15
M00864,P0599,32,6,136.68,2025-01-15
M00865,P1957,131,0,146.25,15/02/2025
M00866,P2568,105,6,156.36,15/02/2025
M00867,P3392,67,3,60.14,Apr 12 2025
M00868,P0176,82,6,117.09,15/02/2025
M00869,P2752,95,3,126.47,15/02/2025
M00870,P3067,32,3,154.53,Apr 12 2025
M00871,P2647,40,1,151.83,2025/03/10
M00872,P2037,19,3,151.97,Apr 12 2025
M00873,P0272,143,0,169.76,15/02/2025
M00874,P3166,10,2,97.16,2025/03/10
M00875,P1903,87,2,192.18,2025/03/10
M00876,P3766,78,6,211.24,Apr 12 2025
M00877,P1582,150,5,145.23,15/02/2025
M00878,P1923,86,0,167.54,2025/03/10
M00879,P2183,132,4,157.33,2025/03/10
M00880,P2577,68,2,198.71,15/02/2025
M00881,P1283,82,1,146.22,2025/03/10
M00882,P1255,49,6,106.95,Apr 12 2025
M00883,P1141,67,4,122.05,15/02/2025
M00884,P3148,35,6,180.88,2025/03/10
M00885,P0779,92,5,142.27,2025/03/10
M00886,P0838,118,4,138.42,2025-01-15
M00887,P2968,74,5,91.99,2025/03/10
M00888,P0750,127,2,91.76,Apr 12 2025
M00889,P2938,69,4,128.04,2025/03/10
M00890,P0600,65,4,62.25,2025-01-15
M00891,P1543,140,3,50.56,15/02/2025
M00892,P3326,65,3,127.31,2025/03/10
M00893,P2094,145,3,83.86,2025-01-15
M00894,P1752,125,4,68.37,Apr 12 2025
M00895,P1585,80,0,73.75,2025-01-15
M00896,P1481,13,0,194.02,2025/03/10
M00897,P0441,140,4,95.63,2025-01-15
M00898,P3792,108,1,56.79,2025-01-15
M00899,P0041,28,2,216.06,2025/03/10
M00900,P1165,110,1,89.18,2025/03/10
M00901,P3801,141,2,192.93,15/02/2025
M00902,P0095,141,4,103.84,15/02/2025
M00903,P0704,98,1,142.09,2025-01-15
M00904,P0657,23,4,175.88,2025/03/10
M00905,P3316,124,0,66.27,Apr 12 2025
M00906,P0906,61,3,153.63,15/02/2025
M00907,P3759,56,2,68.26,15/02/2025
M00908,P2750,78,3,148.54,Apr 12 2025
M00909,P1828,54,1,67.06,2025-01-15
M00910,P1674,113,3,75.57,Apr 12 2025
M00911,P3485,97,0,142.01,2025/03/10
M00912,P0841,125,3,184.23,2025/03/10
M00913,P1320,5,3,136.29,Apr 12 2025
M00914,P3434,113,4,84.93,15/02/2025
M00915,P2882,19,4,192.28,Apr 12 2025
M00916,P0690,103,1,87.05,2025/03/10
M00917,P1660,70,1,171.54,15/02/2025
M00918,P1555,120,0,166.7,15/02/2025
M00919,P2644,16,3,171.22,2025-01-15
M00920,P1593,146,2,111.12,2025-01-15
M00921,P2011,111,5,125.71,Apr 12 2025
M00922,P0367,111,2,109.2,2025/03/10
M00923,P1502,66,3,76.88,15/02/2025
M00924,P3497,149,5,137.92,15/02/2025
M00925,P3465,9,3,111.98,15/02/2025
M00926,P0369,40,0,154.63,2025-01-15
M00927,P1026,20,4,208.44,Apr 12 2025
M00928,P0611,75,1,195.95,2025/03/10
M00929,P3568,47,1,119.61,15/02/2025
M00930,P2133,17,1,198.21,2025-01-15
M00931,P2346,45,2,143.15,Apr 12 2025
M00932,P3666,42,1,52.92,15/02/2025
M00933,P2469,19,0,181.38,2025/03/10
M00934,P3348,45,4,71.1,Apr 12 2025
M00935,P2267,94,5,80.42,15/02/2025
M00936,P1007,2,2,195.42,2025/03/10
M00937,P2103,5,4,135.77,2025-01-15
M00938,P1614,34,1,58.22,15/02/2025
M00939,P3468,33,1,196.49,2025/03/10
M00940,P2351,71,3,91.78,15/02/2025
M00941,P2910,28,5,92.2,2025-01-15
M00942,P0275,96,1,50.1,Apr 12 2025
M00943,P2167,125,5,178.22,Apr 12 2025
M00944,P3641,134,3,213.56,2025/03/10
M00945,P3222,147,5,192.4,Apr 12 2025
M00946,P3079,64,4,209.27,15/02/2025
M00947,P2061,127,1,186.82,15/02/2025
M00948,P0301,94,6,100.74,Apr 12 2025
M00949,P1568,96,2,113.52,2025/03/10
M00950,P1996,50,6,52.73,Apr 12 2025
M00951,P3175,37,3,197.08,15/02/2025
M00952,P2659,77,3,91.56,2025-01-15
M00953,P3689,58,3,93.0,Apr 12 2025
M00954,P1911,119,2,200.01,Apr 12 2025
M00955,P0535,106,0,91.71,15/02/2025
M00956,P3675,25,2,113.59,2025/03/10
M00957,P1906,98,5,198.26,2025-01-15
M00958,P2451,75,2,189.59,Apr 12 2025
M00959,P0166,122,0,109.92,15/02/2025
M00960,P1272,129,1,51.88,2025-01-15
M00961,P0598,143,2,60.18,15/02/2025
M00962,P2584,133,2,54.1,Apr 12 2025
M00963,P1369,117,2,155.7,2025/03/10
M00964,P1508,13,6,137.89,2025-01-15
M00965,P3619,112,6,132.88,2025-01-15
M00966,P2730,140,5,177.32,2025-01-15
M00967,P0629,96,2,162.3,Apr 12 2025
M00968,P2997,68,1,74.18,15/02/2025
M00969,P0382,98,2,117.05,2025-01-15
M00970,P0181,77,0,212.11,15/02/2025
M00971,P1714,145,1,120.99,15/02/2025
M00972,P1749,140,4,93.38,15/02/2025
M00973,P0003,16,1,196.0,2025/03/10
M00974,P2979,123,6,61.24,Apr 12 2025
M00975,P3749,42,5,133.89,2025-01-15
M00976,P2742,117,6,202.9,2025/03/10
M00977,P3485,120,2,148.1,2025/03/10
M00978,P2587,83,4,76.45,2025/03/10
M00979,P3303,62,1,188.54,Apr 12 2025
M00980,P1980,69,2,209.79,2025/03/10
M00981,P2044,103,0,211.86,2025/03/10
M00982,P3284,65,0,190.09,15/02/2025
M00983,P3460,56,1,128.94,15/02/2025
M00984,P3794,25,5,142.18,2025/03/10
M00985,P1691,102,3,146.32,2025/03/10
M00986,P0333,62,1,155.92,2025-01-15
M00987,P3175,80,0,124.06,Apr 12 2025
M00988,P0631,106,3,216.32,2025/03/10
M00989,P3841,94,0,102.36,Apr 12 2025
M00990,P3601,125,3,150.03,Apr 12 2025
M00991,P1762,60,2,91.35,15/02/2025
M00992,P1377,40,4,105.61,Apr 12 2025
M00993,P3495,21,0,63.96,2025-01-15
M00994,P0615,138,3,133.75,2025-01-15
M00995,P3828,38,0,50.35,15/02/2025
M00996,P0134,34,2,217.23,2025/03/10
M00997,P2781,91,5,147.24,2025-01-15
M00998,P0677,79,2,67.0,2025-01-15
M00999,P0162,0,6,206.83,15/02/2025
M01000,P3675,100,6,218.89,2025-01-15
M01001,P1095,74,4,192.26,2025-01-15
M01002,P3408,72,1,61.04,2025/03/10
M01003,P0645,131,0,134.39,15/02/2025
M01004,P2823,72,0,116.88,2025/03/10
M01005,P2724,41,5,130.35,Apr 12 2025
M01006,P1470,130,2,99.92,Apr 12 2025
M01007,P1713,60,6,217.38,2025/03/10
M01008,P2729,83,1,90.92,15/02/2025
M01009,P2881,39,0,63.51,2025-01-15
M01010,P0605,27,3,71.44,2025-01-15
M01011,P1158,85,5,104.39,15/02/2025
M01012,P2944,123,3,119.68,2025/03/10
M01013,P3840,53,3,161.55,2025/03/10
M01014,P0642,100,1,108.66,2025-01-15
M01015,P0129,64,3,81.72,Apr 12 2025
M01016,P1899,101,6,170.55,2025/03/10
M01017,P1842,34,6,105.57,Apr 12 2025
M01018,P2697,80,6,146.32,15/02/2025
M01019,P0031,42,2,120.69,Apr 12 2025
M01020,P3587,85,1,57.14,15/02/2025
M01021,P0984,131,4,134.21,2025/03/10
M01022,P3717,51,5,80.69,2025-01-15
M01023,P3158,2,5,111.32,2025/03/10
M01024,P3278,95,2,50.47,Apr 12 2025
M01025,P3161,128,1,85.88,2025/03/10
M01026,P2787,129,2,140.25,15/02/2025
M01027,P1782,10,3,213.9,2025/03/10
M01028,P2207,116,0,98.36,2025-01-15
M01029,P1669,150,5,214.06,2025-01-15
M01030,P1944,106,3,205.4,15/02/2025
M01031,P3781,80,6,150.45,Apr 12 2025
M01032,P1085,76,5,194.87,15/02/2025
M01033,P2738,148,2,117.12,2025-01-15
M01034,P2174,58,0,87.71,Apr 12 2025
M01035,P0979,101,0,123.1,2025-01-15
M01036,P3287,70,4,188.45,Apr 12 2025
M01037,P0067,128,6,211.94,2025/03/10
M01038,P3150,13,3,218.11,15/02/2025
M01039,P2188,141,2,182.54,15/02/2025
M01040,P3792,99,4,173.37,15/02/2025
M01041,P2233,51,0,166.46,2025-01-15
M01042,P1347,62,3,53.52,15/02/2025
M01043,P3814,66,1,161.77,2025/03/10
M01044,P1703,41,3,84.7,15/02/2025
M01045,P1481,24,6,208.4,2025/03/10
M01046,P2222,140,5,61.66,15/02/2025
M01047,P3577,31,6,209.31,15/02/2025
M01048,P0271,69,1,69.27,Apr 12 2025
M01049,P1383,31,4,180.22,Apr 12 2025
M01050,P2093,31,3,163.56,2025/03/10
M01051,P3218,21,2,184.13,2025/03/10
M01052,P0723,99,6,82.18,2025/03/10
M01053,P2971,4,4,186.74,2025-01-15
M01054,P0260,41,1,108.16,15/02/2025
M01055,P1961,89,0,107.83,Apr 12 2025
M01056,P3247,110,0,187.24,Apr 12 2025
M01057,P0870,42,1,155.58,Apr 12 2025
M01058,P3169,150,5,168.55,15/02/2025
M01059,P3419,126,4,181.04,Apr 12 2025
M01060,P1320,94,1,202.99,2025-01-15
M01061,P1856,48,0,147.06,2025-01-15
M01062,P2723,95,5,107.58,2025-01-15
M01063,P1291,118,0,72.79,2025-01-15
M01064,P2436,133,4,180.24,15/02/2025
M01065,P1940,126,4,219.34,2025/03/10
M01066,P0491,8,6,191.99,2025/03/10
M01067,P1008,79,4,189.77,2025/03/10
M01068,P0160,27,0,209.64,15/02/2025
M01069,P2851,66,6,114.53,15/02/2025
M01070,P1150,87,6,120.05,2025-01-15
M01071,P2175,93,0,134.71,2025/03/10
M01072,P1667,5,0,216.81,2025/03/10
M01073,P0757,23,6,73.36,2025-01-15
M01074,P1485,29,0,215.69,2025/03/10
M01075,P1304,31,1,147.99,2025-01-15
M01076,P0949,12,2,102.95,2025-01-15
M01077,P3325,140,4,197.95,2025/03/10
M01078,P3713,141,5,100.58,Apr 12 2025
M01079,P3082,10,2,206.2,Apr 12 2025
M01080,P0381,85,2,175.99,15/02/2025
M01081,P0282,24,4,50.68,Apr 12 2025
M01082,P0175,120,6,111.39,2025-01-15
M01083,P1083,40,4,209.74,15/02/2025
M01084,P0336,85,1,81.47,2025-01-15
M01085,P2584,4,3,87.13,15/02/2025
M01086,P0694,130,1,218.24,2025-01-15
M01087,P2792,133,2,148.04,15/02/2025
M01088,P2018,140,1,60.09,15/02/2025
M01089,P2512,99,1,190.25,2025/03/10
M01090,P1411,34,3,215.53,Apr 12 2025
M01091,P3731,148,2,95.79,2025-01-15
M01092,P2896,107,2,160.22,Apr 12 2025
M01093,P0006,29,3,150.43,2025/03/10
M01094,P2832,32,4,81.34,2025-01-15
M01095,P2749,63,1,170.88,15/02/2025
M01096,P1024,11,5,62.27,Apr 12 2025
M01097,P0545,55,2,213.1,2025-01-15
M01098,P2670,53,5,68.83,2025-01-15
M01099,P1694,27,2,85.08,15/02/2025
M01100,P0603,31,6,112.69,Apr 12 2025
M01101,P1552,132,5,96.76,15/02/2025
M01102,P3514,37,1,116.17,15/02/2025
M01103,P3564,62,3,133.12,2025/03/10
M01104,P1792,12,2,50.52,Apr 12 2025
M01105,P0650,15,6,201.12,2025-01-15
M01106,P3066,117,4,99.14,Apr 12 2025
M01107,P0453,73,1,98.19,15/02/2025
M01108,P1746,3,3,183.57,2025-01-15
M01109,P2403,116,2,101.54,15/02/2025
M01110,P1841,51,5,196.85,Apr 12 2025
M01111,P1600,69,1,131.66,Apr 12 2025
M01112,P3707,34,0,182.77,Apr 12 2025
M01113,P1576,56,4,136.65,15/02/2025
M01114,P0450,68,5,113.04,2025/03/10
M01115,P2826,25,2,196.54,2025/03/10
M01116,P3058,103,0,60.7,2025-01-15
M01117,P0989,72,2,187.65,15/02/2025
M01118,P2571,127,4,50.57,2025-01-15
M01119,P1341,141,3,146.55,2025-01-15
M01120,P1971,49,1,68.44,2025/03/10
M01121,P2953,108,2,168.32,2025/03/10
M01122,P2402,51,5,118.33,2025/03/10
M01123,P0394,97,3,156.19,15/02/2025
M01124,P1331,11,6,107.15,Apr 12 2025
M01125,P3109,61,4,106.68,15/02/2025
M01126,P1765,143,0,167.25,2025-01-15
M01127,P2315,35,1,119.83,2025-01-15
M01128,P0840,119,3,140.95,2025-01-15
M01129,P0421,140,3,172.13,15/02/2025
M01130,P3023,54,1,113.05,2025-01-15
M01131,P1051,2,4,119.55,2025/03/10
M01132,P2634,150,3,201.83,2025-01-15
M01133,P1396,60,4,70.19,2025/03/10
M01134,P3241,137,5,156.95,15/02/2025
M01135,P0181,121,5,97.1,15/02/2025
M01136,P2693,1,6,133.22,15/02/2025
M01137,P3260,105,2,67.02,15/02/2025
M01138,P3789,147,2,50.02,2025/03/10
M01139,P3829,91,6,126.9,15/02/2025
M01140,P0111,24,5,147.19,2025/03/10
M01141,P0789,44,6,76.68,2025-01-15
M01142,P3001,45,1,190.64,15/02/2025
M01143,P0544,75,3,60.42,Apr 12 2025
M01144,P0925,34,0,70.04,15/02/2025
M01145,P1502,76,6,166.75,15/02/2025
M01146,P2818,16,6,203.2,Apr 12 2025
M01147,P1549,1,1,113.67,15/02/2025
M01148,P2804,107,0,64.42,15/02/2025
M01149,P0868,18,1,120.56,Apr 12 2025
M01150,P0940,42,2,171.33,2025/03/10
M01151,P3631,115,1,190.89,15/02/2025
M01152,P1840,108,1,153.86,Apr 12 2025
M01153,P1144,80,2,153.07,2025-01-15
M01154,P0804,103,2,113.84,Apr 12 2025
M01155,P3799,23,6,148.84,15/02/2025
M01156,P3690,13,1,175.29,2025-01-15
M01157,P2295,122,3,204.59,15/02/2025
M01158,P0217,132,1,141.63,15/02/2025
M01159,P3273,32,1,204.36,2025-01-15
M01160,P0990,137,4,64.21,2025-01-15
M01161,P1064,66,2,143.31,15/02/2025
M01162,P0181,109,3,194.54,15/02/2025
M01163,P0573,56,5,158.16,15/02/2025
M01164,P2560,113,0,121.76,2025-01-15
M01165,P3022,82,3,77.99,2025/03/10
M01166,P3471,86,0,55.63,2025-01-15
M01167,P3196,6,6,163.03,2025-01-15
M01168,P3535,7,0,104.82,2025-01-15
M01169,P0339,48,3,212.03,2025-01-15
M01170,P1799,137,5,113.16,2025-01-15
M01171,P2946,38,2,103.18,2025-01-15
M01172,P3256,129,5,99.28,2025/03/10
M01173,P1069,40,0,142.78,15/02/2025
M01174,P2460,147,4,131.05,Apr 12 2025
M01175,P2140,19,1,79.87,2025/03/10
M01176,P2054,10,2,114.51,2025-01-15
M01177,P2078,111,3,54.46,2025-01-15
M01178,P0012,66,1,114.24,2025/03/10
M01179,P0364,92,5,137.7,15/02/2025
M01180,P1660,96,4,70.9,Apr 12 2025
M01181,P0612,68,4,88.73,2025/03/10
M01182,P1514,12,2,102.72,15/02/2025
M01183,P3216,147,3,174.03,2025-01-15
M01184,P2561,120,0,119.14,15/02/2025
M01185,P1681,142,3,155.08,2025-01-15
M01186,P3164,134,1,71.38,2025-01-15
M01187,P1097,12,0,197.09,2025/03/10
M01188,P3420,135,0,201.33,2025-01-15
M01189,P1072,66,6,159.44,Apr 12 2025
M01190,P2042,63,4,82.96,15/02/2025
M01191,P2165,16,3,95.53,15/02/2025
M01192,P2757,16,1,168.43,2025/03/10
